optimizer,suite,function,dimension,run,seed,best_fitness,error,nfes,termination,runtime_seconds
decc-g,cec2013lsgo,7,1000,19,1046244555,2.1749153431e+10,NaN,3000000,max_evaluations,371.318689
decc-g,cec2013lsgo,7,1000,20,1047244592,1.9910923533e+10,NaN,3000000,max_evaluations,370.581141
decc-g,cec2013lsgo,7,1000,21,1048244629,1.9558600736e+10,NaN,3000000,max_evaluations,369.204150
decc-g,cec2013lsgo,7,1000,22,1049244666,1.5286964911e+10,NaN,3000000,max_evaluations,370.320507
decc-g,cec2013lsgo,7,1000,23,1050244703,1.6421946799e+10,NaN,3000000,max_evaluations,370.789865
decc-g,cec2013lsgo,7,1000,24,1051244740,1.8411894523e+10,NaN,3000000,max_evaluations,369.743735
decc-g,cec2013lsgo,7,1000,25,1052244777,1.7012857171e+10,NaN,3000000,max_evaluations,369.732591
decc-g,cec2013lsgo,8,1000,1,1029243922,2.1424312689e+16,NaN,3000000,max_evaluations,856.547671
decc-g,cec2013lsgo,8,1000,2,1030243959,2.1922942155e+17,NaN,3000000,max_evaluations,851.552128
decc-g,cec2013lsgo,8,1000,3,1031243996,1.2767582564e+16,NaN,3000000,max_evaluations,853.786778
decc-g,cec2013lsgo,8,1000,4,1032244033,8.2166558060e+16,NaN,3000000,max_evaluations,856.489341
decc-g,cec2013lsgo,8,1000,5,1033244070,9.2115650481e+16,NaN,3000000,max_evaluations,855.697690
decc-g,cec2013lsgo,8,1000,6,1034244107,8.7259946624e+16,NaN,3000000,max_evaluations,855.605485
decc-g,cec2013lsgo,8,1000,7,1035244144,1.3799851492e+17,NaN,3000000,max_evaluations,853.835949
decc-g,cec2013lsgo,8,1000,8,1036244181,1.6683919943e+16,NaN,3000000,max_evaluations,854.875644
decc-g,cec2013lsgo,8,1000,9,1037244218,3.7880357126e+16,NaN,3000000,max_evaluations,854.966654
decc-g,cec2013lsgo,8,1000,10,1038244255,1.2699275158e+16,NaN,3000000,max_evaluations,855.536823
decc-g,cec2013lsgo,8,1000,11,1039244292,3.7078448127e+17,NaN,3000000,max_evaluations,854.449541
decc-g,cec2013lsgo,8,1000,12,1040244329,1.1115009064e+17,NaN,3000000,max_evaluations,857.307664
decc-g,cec2013lsgo,8,1000,13,1041244366,5.0425874985e+16,NaN,3000000,max_evaluations,858.111095
decc-g,cec2013lsgo,8,1000,14,1042244403,1.1133282308e+16,NaN,3000000,max_evaluations,838.764115
decc-g,cec2013lsgo,8,1000,15,1043244440,1.5163202383e+17,NaN,3000000,max_evaluations,838.875683
decc-g,cec2013lsgo,8,1000,16,1044244477,9.5066796058e+16,NaN,3000000,max_evaluations,840.409706
decc-g,cec2013lsgo,8,1000,17,1045244514,2.6983510569e+16,NaN,3000000,max_evaluations,841.783946
decc-g,cec2013lsgo,8,1000,18,1046244551,5.5578676290e+16,NaN,3000000,max_evaluations,840.384041
decc-g,cec2013lsgo,8,1000,19,1047244588,5.5753390614e+15,NaN,3000000,max_evaluations,841.887844
decc-g,cec2013lsgo,8,1000,20,1048244625,1.4821068597e+16,NaN,3000000,max_evaluations,841.599819
decc-g,cec2013lsgo,8,1000,21,1049244662,3.9590508571e+16,NaN,3000000,max_evaluations,839.555334
decc-g,cec2013lsgo,8,1000,22,1050244699,1.2764801017e+16,NaN,3000000,max_evaluations,840.867601
decc-g,cec2013lsgo,8,1000,23,1051244736,1.1542368082e+16,NaN,3000000,max_evaluations,840.232467
decc-g,cec2013lsgo,8,1000,24,1052244773,1.8183348088e+16,NaN,3000000,max_evaluations,840.763202
decc-g,cec2013lsgo,8,1000,25,1053244810,2.5064386554e+16,NaN,3000000,max_evaluations,840.703327
decc-g,cec2013lsgo,9,1000,1,1030243955,7.8358463586e+08,NaN,3000000,max_evaluations,1074.150717
decc-g,cec2013lsgo,9,1000,2,1031243992,7.4575934179e+08,NaN,3000000,max_evaluations,1069.394469
decc-g,cec2013lsgo,9,1000,3,1032244029,7.7475469553e+08,NaN,3000000,max_evaluations,1071.753327
decc-g,cec2013lsgo,9,1000,4,1033244066,7.7701581020e+08,NaN,3000000,max_evaluations,1072.988867
decc-g,cec2013lsgo,9,1000,5,1034244103,7.8019727117e+08,NaN,3000000,max_evaluations,1071.810451
decc-g,cec2013lsgo,9,1000,6,1035244140,7.5373199575e+08,NaN,3000000,max_evaluations,1072.698855
decc-g,cec2013lsgo,9,1000,7,1036244177,7.5593463921e+08,NaN,3000000,max_evaluations,1070.723467
decc-g,cec2013lsgo,9,1000,8,1037244214,7.4319049089e+08,NaN,3000000,max_evaluations,1071.420020
decc-g,cec2013lsgo,9,1000,9,1038244251,8.1318624408e+08,NaN,3000000,max_evaluations,1070.659610
decc-g,cec2013lsgo,9,1000,10,1039244288,7.3787996453e+08,NaN,3000000,max_evaluations,1071.584910
decc-g,cec2013lsgo,9,1000,11,1040244325,7.9223054401e+08,NaN,3000000,max_evaluations,1071.463152
decc-g,cec2013lsgo,9,1000,12,1041244362,7.5245228490e+08,NaN,3000000,max_evaluations,1074.720793
decc-g,cec2013lsgo,9,1000,13,1042244399,7.8965194690e+08,NaN,3000000,max_evaluations,1073.730481
decc-g,cec2013lsgo,9,1000,14,1043244436,7.6194984464e+08,NaN,3000000,max_evaluations,1020.291009
decc-g,cec2013lsgo,9,1000,15,1044244473,8.0677421037e+08,NaN,3000000,max_evaluations,1022.665936
decc-g,cec2013lsgo,9,1000,16,1045244510,7.7704948618e+08,NaN,3000000,max_evaluations,1022.508166
decc-g,cec2013lsgo,9,1000,17,1046244547,7.5060920689e+08,NaN,3000000,max_evaluations,1022.477812
decc-g,cec2013lsgo,9,1000,18,1047244584,7.3808209625e+08,NaN,3000000,max_evaluations,1023.178307
decc-g,cec2013lsgo,9,1000,19,1048244621,7.4921562803e+08,NaN,3000000,max_evaluations,1023.758190
decc-g,cec2013lsgo,9,1000,20,1049244658,7.4154996453e+08,NaN,3000000,max_evaluations,1020.210690
decc-g,cec2013lsgo,9,1000,21,1050244695,8.1277628246e+08,NaN,3000000,max_evaluations,1020.420048
decc-g,cec2013lsgo,9,1000,22,1051244732,7.2628276016e+08,NaN,3000000,max_evaluations,1023.453593
decc-g,cec2013lsgo,9,1000,23,1052244769,7.6032468012e+08,NaN,3000000,max_evaluations,1023.778389
decc-g,cec2013lsgo,9,1000,24,1053244806,8.0961009673e+08,NaN,3000000,max_evaluations,1023.175063
decc-g,cec2013lsgo,9,1000,25,1054244843,7.7646596050e+08,NaN,3000000,max_evaluations,1022.337976
decc-g,cec2013lsgo,10,1000,1,1031243988,9.4502669992e+07,NaN,3000000,max_evaluations,1079.669799
decc-g,cec2013lsgo,10,1000,2,1032244025,9.4666559364e+07,NaN,3000000,max_evaluations,1075.590606
decc-g,cec2013lsgo,10,1000,3,1033244062,9.3837384070e+07,NaN,3000000,max_evaluations,1075.670325
decc-g,cec2013lsgo,10,1000,4,1034244099,9.4282243595e+07,NaN,3000000,max_evaluations,1075.786891
decc-g,cec2013lsgo,10,1000,5,1035244136,9.4345781272e+07,NaN,3000000,max_evaluations,1079.349035
decc-g,cec2013lsgo,10,1000,6,1036244173,9.4508135315e+07,NaN,3000000,max_evaluations,1075.897412
decc-g,cec2013lsgo,10,1000,7,1037244210,9.3792057252e+07,NaN,3000000,max_evaluations,1077.062335
decc-g,cec2013lsgo,10,1000,8,1038244247,9.4305502463e+07,NaN,3000000,max_evaluations,1077.966587
decc-g,cec2013lsgo,10,1000,9,1039244284,9.4369970998e+07,NaN,3000000,max_evaluations,1077.957043
decc-g,cec2013lsgo,10,1000,10,1040244321,9.4290382067e+07,NaN,3000000,max_evaluations,1079.599948
decc-g,cec2013lsgo,10,1000,11,1041244358,9.4631939501e+07,NaN,3000000,max_evaluations,1078.979124
decc-g,cec2013lsgo,10,1000,12,1042244395,9.4233420816e+07,NaN,3000000,max_evaluations,1077.646020
decc-g,cec2013lsgo,10,1000,13,1043244432,9.4223008189e+07,NaN,3000000,max_evaluations,1079.747567
decc-g,cec2013lsgo,10,1000,14,1044244469,9.4800278702e+07,NaN,3000000,max_evaluations,1024.961377
decc-g,cec2013lsgo,10,1000,15,1045244506,9.4514971305e+07,NaN,3000000,max_evaluations,1023.182310
decc-g,cec2013lsgo,10,1000,16,1046244543,9.4060342325e+07,NaN,3000000,max_evaluations,1024.767854
decc-g,cec2013lsgo,10,1000,17,1047244580,9.4306152392e+07,NaN,3000000,max_evaluations,1026.140956
decc-g,cec2013lsgo,10,1000,18,1048244617,9.4623346456e+07,NaN,3000000,max_evaluations,1027.448528
decc-g,cec2013lsgo,10,1000,19,1049244654,9.4378466195e+07,NaN,3000000,max_evaluations,1025.893824
