optimizer,suite,function,dimension,run,seed,best_fitness,error,nfes,termination,runtime_seconds
apgsk,cec2013lsgo,9,1000,10,1039244288,7.4327697794e+08,NaN,3000000,max_evaluations,1709.940518
apgsk,cec2013lsgo,9,1000,11,1040244325,7.9395692290e+08,NaN,3000000,max_evaluations,1714.114856
apgsk,cec2013lsgo,9,1000,12,1041244362,7.7820487963e+08,NaN,3000000,max_evaluations,1716.155287
apgsk,cec2013lsgo,9,1000,13,1042244399,8.7142088412e+08,NaN,3000000,max_evaluations,1705.993537
apgsk,cec2013lsgo,9,1000,14,1043244436,7.8398707267e+08,NaN,3000000,max_evaluations,1365.713878
apgsk,cec2013lsgo,9,1000,15,1044244473,7.3660415513e+08,NaN,3000000,max_evaluations,1371.690973
apgsk,cec2013lsgo,9,1000,16,1045244510,9.1782973835e+08,NaN,3000000,max_evaluations,1368.041460
apgsk,cec2013lsgo,9,1000,17,1046244547,8.5554816864e+08,NaN,3000000,max_evaluations,1363.119440
apgsk,cec2013lsgo,9,1000,18,1047244584,7.4342149275e+08,NaN,3000000,max_evaluations,1367.069982
apgsk,cec2013lsgo,9,1000,19,1048244621,7.4779839372e+08,NaN,3000000,max_evaluations,1368.401436
apgsk,cec2013lsgo,9,1000,20,1049244658,8.6375686563e+08,NaN,3000000,max_evaluations,1427.601616
apgsk,cec2013lsgo,9,1000,21,1050244695,7.9955920624e+08,NaN,3000000,max_evaluations,1425.410928
apgsk,cec2013lsgo,9,1000,22,1051244732,7.4082697274e+08,NaN,3000000,max_evaluations,1426.521985
apgsk,cec2013lsgo,9,1000,23,1052244769,8.3299763559e+08,NaN,3000000,max_evaluations,1420.472498
apgsk,cec2013lsgo,9,1000,24,1053244806,8.2091404334e+08,NaN,3000000,max_evaluations,1423.487091
apgsk,cec2013lsgo,9,1000,25,1054244843,8.3161291983e+08,NaN,3000000,max_evaluations,1423.433038
apgsk,cec2013lsgo,10,1000,1,1031243988,9.2868309587e+07,NaN,3000000,max_evaluations,2006.690172
apgsk,cec2013lsgo,10,1000,2,1032244025,9.3002612120e+07,NaN,3000000,max_evaluations,1985.892754
apgsk,cec2013lsgo,10,1000,3,1033244062,9.3203522593e+07,NaN,3000000,max_evaluations,1988.078351
apgsk,cec2013lsgo,10,1000,4,1034244099,9.2107483464e+07,NaN,3000000,max_evaluations,1993.916625
apgsk,cec2013lsgo,10,1000,5,1035244136,9.3358778025e+07,NaN,3000000,max_evaluations,1991.807169
apgsk,cec2013lsgo,10,1000,6,1036244173,9.2962080851e+07,NaN,3000000,max_evaluations,2003.220922
apgsk,cec2013lsgo,10,1000,7,1037244210,9.2926242669e+07,NaN,3000000,max_evaluations,1993.665569
apgsk,cec2013lsgo,10,1000,8,1038244247,9.2746905187e+07,NaN,3000000,max_evaluations,2002.180000
apgsk,cec2013lsgo,10,1000,9,1039244284,9.3017001267e+07,NaN,3000000,max_evaluations,1996.577152
apgsk,cec2013lsgo,10,1000,10,1040244321,9.2930390507e+07,NaN,3000000,max_evaluations,2007.796317
apgsk,cec2013lsgo,10,1000,11,1041244358,9.2681803895e+07,NaN,3000000,max_evaluations,2006.904257
apgsk,cec2013lsgo,10,1000,12,1042244395,9.2555011233e+07,NaN,3000000,max_evaluations,2002.741625
apgsk,cec2013lsgo,10,1000,13,1043244432,9.2455779387e+07,NaN,3000000,max_evaluations,1993.753888
apgsk,cec2013lsgo,10,1000,14,1044244469,9.2884419511e+07,NaN,3000000,max_evaluations,1424.145535
apgsk,cec2013lsgo,10,1000,15,1045244506,9.2942817787e+07,NaN,3000000,max_evaluations,1425.878915
apgsk,cec2013lsgo,10,1000,16,1046244543,9.3377082984e+07,NaN,3000000,max_evaluations,1422.454853
apgsk,cec2013lsgo,10,1000,17,1047244580,9.2796175611e+07,NaN,3000000,max_evaluations,1426.027700
apgsk,cec2013lsgo,10,1000,18,1048244617,9.2264745633e+07,NaN,3000000,max_evaluations,1532.849964
