suite,dimension,function,algorithm,checkpoint_nfes,mean_error,n_runs,availability
cec2017,100,6,apgsk,1000000,4.024009e-01,51,ok
cec2017,100,6,fdb-agsk,10000,1.211600e+02,51,ok
cec2017,100,6,fdb-agsk,20000,1.112900e+02,51,ok
cec2017,100,6,fdb-agsk,30000,1.059239e+02,51,ok
cec2017,100,6,fdb-agsk,50000,9.734182e+01,51,ok
cec2017,100,6,fdb-agsk,100000,8.208147e+01,51,ok
cec2017,100,6,fdb-agsk,200000,3.568508e+01,51,ok
cec2017,100,6,fdb-agsk,300000,2.030934e+01,51,ok
cec2017,100,6,fdb-agsk,400000,1.079520e+01,51,ok
cec2017,100,6,fdb-agsk,500000,3.109622e+00,51,ok
cec2017,100,6,fdb-agsk,600000,3.642177e-01,51,ok
cec2017,100,6,fdb-agsk,700000,4.270131e-02,51,ok
cec2017,100,6,fdb-agsk,800000,1.758584e-02,51,ok
cec2017,100,6,fdb-agsk,900000,1.630315e-02,51,ok
