suite,dimension,function,algorithm,best,median,mean,worst,sd,source_path
cec2017,50,23,agsk,6.061562e+02,6.571152e+02,6.567948e+02,7.036201e+02,1.986829e+01,cec2017/agsk/agsk_cec2017_D50.csv
cec2017,50,23,apgsk,6.711862e+02,7.672578e+02,7.687901e+02,8.573212e+02,3.631633e+01,cec2017/apgsk/apgsk_cec2017_D50.csv
cec2017,50,23,fdb-agsk,5.584829e+02,6.194974e+02,6.179910e+02,6.695946e+02,2.111384e+01,cec2017/fdb-agsk/fdb-agsk_cec2017_D50.csv
cec2017,50,23,atmals-gsk,4.459840e+02,5.782918e+02,5.736908e+02,6.760659e+02,5.083038e+01,cec2017/atmals-gsk/atmals-gsk_cec2017_D50.csv
cec2017,50,23,egsk,4.247465e+02,4.518993e+02,4.530593e+02,4.819462e+02,1.148502e+01,cec2017/egsk/egsk_cec2017_D50.csv
cec2017,50,23,dt-gsk,4.339115e+02,4.607561e+02,4.648099e+02,6.357378e+02,2.803880e+01,cec2017/dt-gsk/dt-gsk_cec2017_D50.csv
cec2017,50,24,gsk,4.992935e+02,5.175752e+02,6.102740e+02,8.249140e+02,1.315240e+02,cec2017/gsk/gsk_cec2017_D50.csv
cec2017,50,24,agsk,6.661611e+02,7.210604e+02,7.210337e+02,8.075013e+02,2.850284e+01,cec2017/agsk/agsk_cec2017_D50.csv
cec2017,50,24,apgsk,7.345274e+02,8.305174e+02,8.328509e+02,9.013625e+02,3.777477e+01,cec2017/apgsk/apgsk_cec2017_D50.csv
cec2017,50,24,fdb-agsk,6.483162e+02,6.862548e+02,6.895055e+02,7.651850e+02,2.658150e+01,cec2017/fdb-agsk/fdb-agsk_cec2017_D50.csv
cec2017,50,24,atmals-gsk,5.368276e+02,6.435216e+02,6.426511e+02,7.406733e+02,3.658840e+01,cec2017/atmals-gsk/atmals-gsk_cec2017_D50.csv
cec2017,50,24,egsk,5.110042e+02,5.220179e+02,5.229037e+02,5.503774e+02,7.497395e+00,cec2017/egsk/egsk_cec2017_D50.csv
cec2017,50,24,dt-gsk,5.126492e+02,5.292284e+02,5.295799e+02,5.546900e+02,8.460484e+00,cec2017/dt-gsk/dt-gsk_cec2017_D50.csv
cec2017,50,25,gsk,4.609979e+02,5.635770e+02,5.591203e+02,6.078532e+02,2.937259e+01,cec2017/gsk/gsk_cec2017_D50.csv
cec2017,50,25,agsk,4.601799e+02,5.521528e+02,5.374566e+02,5.890548e+02,3.760618e+01,cec2017/agsk/agsk_cec2017_D50.csv
cec2017,50,25,apgsk,4.606314e+02,5.760109e+02,5.658518e+02,6.098218e+02,4.055281e+01,cec2017/apgsk/apgsk_cec2017_D50.csv
cec2017,50,25,fdb-agsk,4.602135e+02,5.304615e+02,5.322430e+02,5.975036e+02,3.992406e+01,cec2017/fdb-agsk/fdb-agsk_cec2017_D50.csv
cec2017,50,25,atmals-gsk,4.609333e+02,5.687885e+02,5.654518e+02,6.115311e+02,3.221732e+01,cec2017/atmals-gsk/atmals-gsk_cec2017_D50.csv
cec2017,50,25,egsk,4.604841e+02,5.692634e+02,5.676125e+02,6.154737e+02,3.233719e+01,cec2017/egsk/egsk_cec2017_D50.csv
