optimizer,suite,function,dimension,run,seed,best_fitness,error,nfes,termination,runtime_seconds
agsk,cec2013lsgo,8,1000,11,1039244292,2.6573690931e+13,NaN,3000000,max_evaluations,1186.136738
agsk,cec2013lsgo,8,1000,12,1040244329,2.4703234080e+13,NaN,3000000,max_evaluations,1191.840962
agsk,cec2013lsgo,8,1000,13,1041244366,3.2381871623e+13,NaN,3000000,max_evaluations,1192.868959
agsk,cec2013lsgo,8,1000,14,1042244403,7.9200285527e+13,NaN,3000000,max_evaluations,1010.192012
agsk,cec2013lsgo,8,1000,15,1043244440,2.2456183800e+13,NaN,3000000,max_evaluations,1014.572785
agsk,cec2013lsgo,8,1000,16,1044244477,1.0943817094e+13,NaN,3000000,max_evaluations,1018.260138
agsk,cec2013lsgo,8,1000,17,1045244514,1.4101150025e+13,NaN,3000000,max_evaluations,1009.929985
agsk,cec2013lsgo,8,1000,18,1046244551,2.8878348726e+13,NaN,3000000,max_evaluations,1005.323926
agsk,cec2013lsgo,8,1000,19,1047244588,8.4722271545e+12,NaN,3000000,max_evaluations,1008.243693
agsk,cec2013lsgo,8,1000,20,1048244625,1.9117032614e+13,NaN,3000000,max_evaluations,1025.677246
agsk,cec2013lsgo,8,1000,21,1049244662,9.5339376407e+13,NaN,3000000,max_evaluations,1024.906537
agsk,cec2013lsgo,8,1000,22,1050244699,3.1216452939e+13,NaN,3000000,max_evaluations,1018.966635
agsk,cec2013lsgo,8,1000,23,1051244736,2.0359314960e+13,NaN,3000000,max_evaluations,1023.456441
agsk,cec2013lsgo,8,1000,24,1052244773,7.3438942071e+13,NaN,3000000,max_evaluations,1022.938906
agsk,cec2013lsgo,8,1000,25,1053244810,6.1267034487e+13,NaN,3000000,max_evaluations,1024.565382
agsk,cec2013lsgo,9,1000,1,1030243955,5.9589503211e+08,NaN,3000000,max_evaluations,1521.567073
agsk,cec2013lsgo,9,1000,2,1031243992,6.1759770892e+08,NaN,3000000,max_evaluations,1338.248385
agsk,cec2013lsgo,9,1000,3,1032244029,5.7371763039e+08,NaN,3000000,max_evaluations,1347.194618
agsk,cec2013lsgo,9,1000,4,1033244066,5.2555843922e+08,NaN,3000000,max_evaluations,1341.100344
agsk,cec2013lsgo,9,1000,5,1034244103,4.9101477901e+08,NaN,3000000,max_evaluations,1342.588307
agsk,cec2013lsgo,9,1000,6,1035244140,5.6528854494e+08,NaN,3000000,max_evaluations,1349.725766
agsk,cec2013lsgo,9,1000,7,1036244177,4.9128672833e+08,NaN,3000000,max_evaluations,1343.250278
agsk,cec2013lsgo,9,1000,8,1037244214,6.1319760339e+08,NaN,3000000,max_evaluations,1506.365551
agsk,cec2013lsgo,9,1000,9,1038244251,5.8313494131e+08,NaN,3000000,max_evaluations,1522.190373
agsk,cec2013lsgo,9,1000,10,1039244288,6.2252702589e+08,NaN,3000000,max_evaluations,1511.437470
agsk,cec2013lsgo,9,1000,11,1040244325,6.7521319858e+08,NaN,3000000,max_evaluations,1519.487495
agsk,cec2013lsgo,9,1000,12,1041244362,5.3796713591e+08,NaN,3000000,max_evaluations,1522.111118
agsk,cec2013lsgo,9,1000,13,1042244399,5.6613243121e+08,NaN,3000000,max_evaluations,1511.524232
agsk,cec2013lsgo,9,1000,14,1043244436,5.5597532955e+08,NaN,3000000,max_evaluations,1264.006291
agsk,cec2013lsgo,9,1000,15,1044244473,5.6341883133e+08,NaN,3000000,max_evaluations,1267.664874
agsk,cec2013lsgo,9,1000,16,1045244510,5.7125126331e+08,NaN,3000000,max_evaluations,1268.187447
agsk,cec2013lsgo,9,1000,17,1046244547,5.4552276848e+08,NaN,3000000,max_evaluations,1269.290404
agsk,cec2013lsgo,9,1000,18,1047244584,5.3724112890e+08,NaN,3000000,max_evaluations,1266.627449
